income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,45 - 49,17605.0,4045129125.4826794,1191882648.104534
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,50 - 54,15444.0,3571129289.725209,1043048778.7901858
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,55 - 59,11703.0,2712704257.2384157,744889427.3208517
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,60 - 64,6592.0,1556712402.7560165,437693700.30842793
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,65 - 69,2543.0,610355684.962332,168123568.50655615
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,70 - 74,1118.0,269877927.5894159,74663844.28523436
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,75 and over,1813.0,418912079.17313164,119592488.8243767
2010–11,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,Under 18,25.0,5481947.01093599,1726323.1684518277
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,55 - 59,0.0,91006.02921263406,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,18 - 24,719.0,204256623.58799785,67711081.21516536
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,25 - 29,1079.0,331667451.0514581,111167265.06612131
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,30 - 34,3296.0,1044409714.9940224,352514750.504625
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,35 - 39,6940.0,2331001882.2372966,797507040.4972155
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,40 - 44,8619.0,2965821151.9061184,1016714737.0206331
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,45 - 49,8253.0,2885958822.9473486,987801974.3093097
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,50 - 54,6310.0,2271806515.3208046,761997281.5304492
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,55 - 59,5801.0,2071713567.4776673,610150934.4477665
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,60 - 64,3233.0,1183280993.8397093,382792569.7755472
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,65 - 69,1864.0,698836332.699223,228389229.57261088
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,70 - 74,1351.0,493854743.55997545,164426623.5427064
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,75 and over,4177.0,1524482089.3286574,514757368.6905968
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,Under 18,0.0,15172.770866312287,5138.676052925217
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,25 - 29,10.0,2246295.6,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,30 - 34,9.0,3431712.955409678,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,35 - 39,19.0,7077981.798936166,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,40 - 44,19.0,5669958.231681928,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,45 - 49,38.0,13324422.47736549,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,50 - 54,33.0,12249246.51239926,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,55 - 59,33.0,10513168.713858169,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,60 - 64,10.0,2958059.3800000004,0.0
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,18 - 24,1072.0,314562947.024425,101652575.84640755
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,25 - 29,2816.0,899085358.6250477,297797348.04996693
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,30 - 34,9588.0,3117954290.9117746,1047724681.2664878
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,35 - 39,21995.0,7536614018.671713,2563018787.113263
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,40 - 44,28326.0,10030292628.010887,3428774571.953895
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,45 - 49,28472.0,10245206231.312462,3498003580.497347
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,50 - 54,24764.0,9081235284.393475,3072158285.6004734
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,55 - 59,20365.0,7450718233.269196,2344269807.9192276
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,60 - 64,11846.0,4403904920.93792,1450277768.4552722
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,65 - 69,4999.0,1902757102.6159654,624017367.5110351
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,70 - 74,2140.0,811411636.1069012,263562104.38943756
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,75 and over,3742.0,1377441241.61651,461241884.0670767
2010–11,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,Under 18,24.0,6988061.955838483,2242377.108969926
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,18 - 24,3611.0,120147721.46436018,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,25 - 29,6053.0,205132453.3767616,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,30 - 34,6840.0,233835799.36318696,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,35 - 39,7631.0,262605297.8814283,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,40 - 44,6936.0,239428727.4052009,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,45 - 49,4833.0,167701073.91431877,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,50 - 54,2907.0,100142087.04000719,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,55 - 59,3336.0,113562594.8526047,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,60 - 64,6400.0,217099540.89875382,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,65 - 69,16341.0,550885054.6755533,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,70 - 74,12055.0,402868644.52572614,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,75 and over,25475.0,862533968.6994988,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,Under 18,8.0,243171.86242128353,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,18 - 24,87896.0,3042282366.3732157,190018203.9325089
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,25 - 29,45214.0,1606799777.9004154,98278500.46587937
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,30 - 34,37659.0,1334851359.7792242,80266281.31701921
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,35 - 39,41076.0,1453832163.8958044,86983770.84431621
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,40 - 44,45264.0,1602369818.249848,96412524.68301113
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,45 - 49,46007.0,1638399951.5797231,99336424.81568694
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,50 - 54,43952.0,1573113535.7311912,96001999.26685403
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,55 - 59,37123.0,1330975358.4608529,57845864.602864094
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,60 - 64,27359.0,990905356.4155139,42702094.906844445
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,65 - 69,4614.0,186227471.06984714,6615936.885977545
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,70 - 74,2041.0,83304705.69129844,2770603.841686163
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,75 and over,2363.0,91785690.47561765,2948285.0882979315
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,Under 18,973.0,31393306.519888114,1965433.7342605642
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,18 - 24,950.0,31764639.145497154,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,25 - 29,1842.0,62044071.00561269,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,30 - 34,1609.0,54680480.83167886,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,35 - 39,1362.0,46220068.78752615,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,40 - 44,1169.0,40423216.52025477,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,45 - 49,1121.0,38713350.73489594,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,50 - 54,1234.0,43121458.14137051,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,55 - 59,2613.0,90935563.42372692,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,60 - 64,3605.0,125720901.71941414,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,65 - 69,16554.0,567932059.7896153,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,70 - 74,11312.0,384254310.2134046,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,75 and over,18461.0,622950272.5571901,0.0
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,18 - 24,90150.0,3205464755.3418193,193772493.09732106
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,25 - 29,43566.0,1568996015.462106,92247930.99115182
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,30 - 34,28295.0,1024647889.2442497,58726288.0237007
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,35 - 39,24696.0,896808670.7275122,50763186.0222443
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,40 - 44,23927.0,869755724.0224854,49187805.641323745
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,45 - 49,23653.0,856593092.9759152,48971084.12283507
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,50 - 54,23232.0,850898929.3511001,48579869.22335901
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,55 - 59,22080.0,816755897.5183581,33213944.43727503
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,60 - 64,24009.0,892795227.5467173,35996135.94135212
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,65 - 69,5467.0,231991624.73441315,7623939.545610372
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,70 - 74,2411.0,103993003.16925137,3131115.9062011107
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,75 and over,2795.0,107756366.0680125,3066336.7937491923
2010–11,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,Under 18,2630.0,87576749.16265436,5213866.551526738
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,18 - 24,129.0,5536309.755145007,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,25 - 29,204.0,8933628.889253588,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,30 - 34,243.0,10484004.324967528,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,35 - 39,278.0,12178671.330398584,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,40 - 44,263.0,11434288.963790344,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,45 - 49,224.0,9940522.48283629,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,50 - 54,229.0,10022960.408917524,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,55 - 59,1361.0,63448646.31768366,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,60 - 64,1386.0,62734392.724855356,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,65 - 69,3428.0,153850497.4901018,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,70 - 74,1719.0,76194869.74972035,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,75 and over,4431.0,198074777.5266525,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,Under 18,0.0,0.001857343370358562,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,18 - 24,132297.0,6400531639.82613,622650604.0788378
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,25 - 29,107425.0,5305291305.908639,501852368.6856503
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,30 - 34,81500.0,4002887840.635791,366438428.42488104
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,35 - 39,86944.0,4258227067.476338,384393989.7691332
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,40 - 44,96815.0,4738501823.650655,431497123.06507015
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,45 - 49,103054.0,5055781616.969636,470293295.6063286
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,50 - 54,97068.0,4797494361.230817,451633439.0804602
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,55 - 59,78778.0,3921917778.59519,314262294.89625376
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,60 - 64,55690.0,2801843891.111843,215744012.5658816
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,65 - 69,23486.0,1182446798.2853963,67390608.84640932
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,70 - 74,11907.0,592203901.3300564,31213465.33280189
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,75 and over,26695.0,1282148509.741072,53360342.13088953
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,Under 18,472.0,22235953.154381774,2254333.6294855564
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,18 - 24,89.0,4066198.3537206748,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,25 - 29,243.0,10733147.494048662,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,30 - 34,258.0,11363179.487346914,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,35 - 39,189.0,8864766.781565316,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,40 - 44,159.0,8095464.641403699,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,45 - 49,199.0,8824707.698615761,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,50 - 54,189.0,8502381.078450505,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,55 - 59,1222.0,57400433.52141879,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,60 - 64,1133.0,51882364.57976996,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,65 - 69,6448.0,298958526.2463125,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,70 - 74,4163.0,191867213.09988007,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,75 and over,6517.0,301998057.6534218,0.0
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,18 - 24,137339.0,6773211126.889815,647287511.9155065
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,25 - 29,103193.0,5171250552.311629,485448427.29373837
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,30 - 34,72787.0,3664630127.562819,338790615.6071136
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,35 - 39,64144.0,3231287229.8378363,300046108.001113
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,40 - 44,60250.0,3035234222.04632,282083968.9271835
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,45 - 49,59425.0,2996136698.147972,278053866.67100984
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,50 - 54,57453.0,2921715733.641618,268184504.11940503
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,55 - 59,54651.0,2804792831.0050244,211682604.2654681
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,60 - 64,54731.0,2835775507.8662014,205192901.02351147
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,65 - 69,27365.0,1425886976.320085,80179691.41000585
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,70 - 74,13496.0,698960842.6441844,35186435.12045766
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,75 and over,21290.0,1040244726.4736178,48208213.07528316
2010–11,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,Under 18,1287.0,61132013.40461329,5961160.0646829745
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,18 - 24,1.0,36288.232086424665,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,25 - 29,1.0,58556.26034758758,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,30 - 34,2.0,68718.33354985302,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,35 - 39,2.0,79826.17876473574,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,40 - 44,2.0,74947.05903898441,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,45 - 49,1.0,65156.036454344,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,50 - 54,1.0,65696.38660594267,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,55 - 59,500.0,29983465.376474507,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,60 - 64,48.0,2915689.093193451,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,65 - 69,70.0,3742263.6486387295,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,70 - 74,37.0,2006770.8480853736,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,75 and over,177.0,10095774.274326572,0.0
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,18 - 24,62128.0,3798509740.208526,537338949.3087314
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,25 - 29,88903.0,5557012325.306424,788067757.7520291
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,30 - 34,63296.0,3959761645.38119,558871041.2292329
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,35 - 39,60129.0,3752515689.301069,528131314.93368644
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,40 - 44,66154.0,4118249764.479771,579766642.3935671
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,45 - 49,72227.0,4494909132.615934,634035626.9685441
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,50 - 54,70478.0,4403497198.523477,617783473.261785
2010–11,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,55 - 59,56780.0,3555687295.563971,452061475.97867465
