income_year,sex,taxable_status,age_range,normalized_income_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount,income_range_display,age_range_display
2010–11,Male,Taxable,11. 70 - 74,"$6,000 or less",150.0,5.0,10431.0,150.0,628677.0,0.0,0.0,5.0,166.0,5.0,150.0,0.0,0.0,5.0,108.0,5.0,1263.0,75.0,35597.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80868.0,5.0,37217.0,115.0,493947.0,0.0,0.0,115.0,493947.0,5.0,211.0,5.0,18.0,5.0,193.0,150.0,444464.0,150.0,127729.0,"$6,000 or less",70 - 74
2010–11,Male,Taxable,12. 75 and over,"$6,000 or less",135.0,5.0,6000.0,135.0,491486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4873.0,75.0,43124.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,62008.0,5.0,4565.0,105.0,417626.0,5.0,-710.0,110.0,416916.0,5.0,4470.0,5.0,89.0,5.0,4381.0,135.0,402340.0,135.0,116615.0,"$6,000 or less",75 and over
2010–11,Female,Non Taxable,00. Under 18,"$6,001 to $10,000",25060.0,24340.0,164405211.0,25060.0,198865820.0,165.0,111263.0,395.0,84555.0,10960.0,1636114.0,645.0,443092.0,4325.0,945761.0,2215.0,96494.0,745.0,65920.0,0.0,0.0,0.0,0.0,0.0,0.0,13310.0,3404450.0,165.0,235526.0,10.0,33158.0,5.0,-5093.0,10.0,28065.0,50.0,206808.0,30.0,43189.0,50.0,133448.0,25060.0,195460155.0,0.0,0.0,"$6,001 to $10,000",Under 18
2010–11,Female,Non Taxable,01. 18 - 24,"$6,001 to $10,000",68330.0,63565.0,456804190.0,68330.0,572069453.0,2180.0,2124166.0,2345.0,736039.0,22785.0,3838584.0,4815.0,7130880.0,11555.0,3019994.0,8095.0,873044.0,5265.0,638239.0,0.0,0.0,0.0,0.0,0.0,0.0,33945.0,18606423.0,230.0,290918.0,55.0,248287.0,190.0,-1494896.0,245.0,-1246609.0,1310.0,13890516.0,1000.0,9890929.0,1325.0,3680082.0,68330.0,553266445.0,0.0,0.0,"$6,001 to $10,000",18 - 24
2010–11,Female,Non Taxable,02. 25 - 29,"$6,001 to $10,000",27705.0,24010.0,189536121.0,27705.0,234858478.0,1690.0,1875290.0,1055.0,541401.0,8000.0,1474661.0,1200.0,3220949.0,6050.0,2373086.0,3925.0,600322.0,4735.0,816031.0,0.0,0.0,0.0,0.0,0.0,0.0,14095.0,11316126.0,190.0,591277.0,200.0,820609.0,920.0,-6294648.0,1120.0,-5474039.0,1685.0,32066160.0,1495.0,25278127.0,1710.0,6090923.0,27705.0,222686572.0,0.0,0.0,"$6,001 to $10,000",25 - 29
2010–11,Female,Non Taxable,03. 30 - 34,"$6,001 to $10,000",25700.0,20230.0,165200367.0,25700.0,220213669.0,2200.0,2459336.0,745.0,381716.0,7490.0,1340932.0,925.0,2017198.0,7110.0,2872055.0,4885.0,788297.0,6030.0,1031409.0,0.0,0.0,0.0,0.0,0.0,0.0,15115.0,12211265.0,535.0,1810295.0,560.0,2336384.0,1905.0,-12531690.0,2470.0,-10195306.0,2695.0,60343951.0,2535.0,48666876.0,2760.0,10337387.0,25700.0,205968543.0,0.0,0.0,"$6,001 to $10,000",30 - 34
2010–11,Female,Non Taxable,04. 35 - 39,"$6,001 to $10,000",25200.0,17860.0,145205747.0,25200.0,218590777.0,2190.0,2658323.0,605.0,352452.0,6720.0,1215212.0,790.0,1274511.0,6905.0,2852302.0,4875.0,807784.0,6565.0,1366499.0,0.0,0.0,0.0,0.0,0.0,0.0,15180.0,13112706.0,805.0,2762114.0,1060.0,4820696.0,2235.0,-14526088.0,3295.0,-9705392.0,3185.0,80592039.0,3050.0,66760503.0,3255.0,12072004.0,25200.0,202330120.0,0.0,0.0,"$6,001 to $10,000",35 - 39
2010–11,Female,Non Taxable,05. 40 - 44,"$6,001 to $10,000",22060.0,14880.0,125509679.0,22060.0,194815813.0,1875.0,2696098.0,450.0,303268.0,5600.0,1018707.0,645.0,986970.0,5490.0,2479372.0,4305.0,845224.0,5905.0,1289105.0,0.0,0.0,0.0,0.0,0.0,0.0,13175.0,13112458.0,785.0,2879594.0,1225.0,5784237.0,2020.0,-15245614.0,3245.0,-9461377.0,3015.0,77683881.0,2900.0,64186905.0,3075.0,11968728.0,22060.0,177604886.0,0.0,0.0,"$6,001 to $10,000",40 - 44
2010–11,Female,Non Taxable,06. 45 - 49,"$6,001 to $10,000",18070.0,11520.0,100288663.0,18070.0,160500161.0,1475.0,2143997.0,360.0,265445.0,4460.0,840995.0,420.0,733147.0,3975.0,1680443.0,3560.0,928165.0,5045.0,1161660.0,0.0,0.0,0.0,0.0,0.0,0.0,10670.0,10923217.0,695.0,2461549.0,1155.0,5752963.0,1785.0,-15382338.0,2935.0,-9629375.0,2535.0,74178974.0,2465.0,63075607.0,2600.0,9353204.0,18070.0,145551174.0,0.0,0.0,"$6,001 to $10,000",45 - 49
2010–11,Female,Non Taxable,07. 50 - 54,"$6,001 to $10,000",17045.0,10110.0,88354844.0,17045.0,153282255.0,1335.0,2275990.0,285.0,175848.0,3905.0,753630.0,270.0,420846.0,3435.0,1565343.0,3580.0,832356.0,5180.0,1225689.0,0.0,0.0,0.0,0.0,0.0,0.0,9995.0,12056095.0,795.0,3066743.0,1405.0,6830448.0,1725.0,-15951539.0,3130.0,-9121091.0,2165.0,72669743.0,2090.0,62757792.0,2225.0,8631346.0,17045.0,137267757.0,0.0,0.0,"$6,001 to $10,000",50 - 54
2010–11,Female,Non Taxable,08. 55 - 59,"$6,001 to $10,000",17075.0,8375.0,68303544.0,17075.0,152023786.0,1085.0,1552644.0,225.0,143693.0,2905.0,557784.0,150.0,173512.0,2640.0,1116254.0,3900.0,1043371.0,5335.0,1336833.0,0.0,0.0,0.0,0.0,0.0,0.0,9830.0,11009875.0,900.0,3022260.0,1850.0,9049303.0,1515.0,-13070888.0,3365.0,-4021585.0,1700.0,54256112.0,1640.0,47709471.0,1750.0,5714089.0,17075.0,137651786.0,0.0,0.0,"$6,001 to $10,000",55 - 59
2010–11,Female,Non Taxable,09. 60 - 64,"$6,001 to $10,000",20915.0,7575.0,52798699.0,20915.0,182453806.0,825.0,1143309.0,185.0,152665.0,2100.0,343102.0,60.0,72530.0,2380.0,925512.0,5540.0,1951462.0,7005.0,1865941.0,0.0,0.0,0.0,0.0,0.0,0.0,11955.0,11971429.0,1490.0,4974115.0,2720.0,13549580.0,1205.0,-8838259.0,3925.0,4711321.0,1570.0,58709227.0,1490.0,39827054.0,1615.0,5417676.0,20915.0,167867081.0,0.0,0.0,"$6,001 to $10,000",60 - 64
2010–11,Female,Non Taxable,10. 65 - 69,"$6,001 to $10,000",11935.0,2100.0,11942004.0,11935.0,105362691.0,210.0,294531.0,50.0,140854.0,350.0,56745.0,10.0,2060.0,580.0,278035.0,3285.0,1637426.0,3910.0,1179124.0,0.0,0.0,0.0,0.0,0.0,0.0,6395.0,7278994.0,935.0,2751573.0,1465.0,6991315.0,520.0,-3060853.0,1985.0,3930462.0,570.0,15147249.0,560.0,14510048.0,590.0,-193249.0,11935.0,96715558.0,0.0,0.0,"$6,001 to $10,000",65 - 69
2010–11,Female,Non Taxable,11. 70 - 74,"$6,001 to $10,000",5785.0,485.0,2080378.0,5785.0,51434788.0,40.0,76914.0,5.0,3173.0,50.0,7760.0,5.0,958.0,125.0,89825.0,1750.0,1031470.0,2110.0,673057.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,3969189.0,535.0,1052193.0,665.0,2943951.0,160.0,-690336.0,825.0,2253615.0,220.0,4985087.0,215.0,4804513.0,240.0,-92763.0,5785.0,46913986.0,0.0,0.0,"$6,001 to $10,000",70 - 74
2010–11,Female,Non Taxable,12. 75 and over,"$6,001 to $10,000",5960.0,155.0,615051.0,5960.0,53060035.0,10.0,11792.0,5.0,4839.0,15.0,1779.0,5.0,20.0,40.0,38298.0,1710.0,1444455.0,2340.0,853752.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,3530461.0,515.0,790023.0,510.0,2449109.0,105.0,-407638.0,615.0,2041471.0,130.0,3824144.0,130.0,4005628.0,140.0,-261335.0,5960.0,48728911.0,0.0,0.0,"$6,001 to $10,000",75 and over
2010–11,Female,Taxable,00. Under 18,"$6,001 to $10,000",420.0,190.0,815334.0,420.0,3506461.0,5.0,397.0,0.0,0.0,60.0,7902.0,5.0,1655.0,25.0,4271.0,20.0,1052.0,35.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,32691.0,25.0,91335.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3489.0,5.0,385.0,5.0,3104.0,420.0,3473149.0,420.0,603334.0,"$6,001 to $10,000",Under 18
2010–11,Female,Taxable,01. 18 - 24,"$6,001 to $10,000",305.0,290.0,2294278.0,305.0,2756951.0,10.0,7824.0,15.0,6503.0,65.0,12192.0,10.0,12145.0,45.0,302899.0,5.0,345.0,5.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,342577.0,5.0,143.0,5.0,15186.0,0.0,0.0,5.0,15186.0,5.0,14627.0,0.0,0.0,5.0,14627.0,305.0,2414353.0,305.0,687198.0,"$6,001 to $10,000",18 - 24
2010–11,Female,Taxable,02. 25 - 29,"$6,001 to $10,000",260.0,215.0,1902713.0,260.0,2247107.0,10.0,17838.0,15.0,16323.0,50.0,10705.0,5.0,32441.0,45.0,52256.0,15.0,723.0,35.0,6978.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,215652.0,5.0,35917.0,30.0,216257.0,10.0,-116940.0,35.0,99317.0,5.0,48268.0,5.0,24336.0,5.0,13502.0,260.0,2027972.0,260.0,533946.0,"$6,001 to $10,000",25 - 29
2010–11,Female,Taxable,03. 30 - 34,"$6,001 to $10,000",280.0,110.0,948685.0,280.0,2390742.0,5.0,2999.0,10.0,7796.0,15.0,3846.0,5.0,2055.0,30.0,98339.0,35.0,13142.0,95.0,33601.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,176602.0,10.0,64252.0,145.0,1130149.0,15.0,-121191.0,160.0,1008958.0,5.0,72863.0,5.0,23039.0,5.0,49824.0,280.0,2208884.0,280.0,593817.0,"$6,001 to $10,000",30 - 34
2010–11,Female,Taxable,04. 35 - 39,"$6,001 to $10,000",270.0,35.0,338868.0,270.0,2310137.0,5.0,12685.0,10.0,14990.0,10.0,4156.0,5.0,11906.0,15.0,15330.0,45.0,24099.0,135.0,47443.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,136723.0,15.0,181164.0,205.0,1599607.0,15.0,-210466.0,220.0,1389141.0,5.0,59125.0,5.0,28437.0,5.0,30688.0,270.0,2090431.0,270.0,576933.0,"$6,001 to $10,000",35 - 39
2010–11,Female,Taxable,05. 40 - 44,"$6,001 to $10,000",370.0,45.0,486203.0,370.0,3306515.0,5.0,6229.0,5.0,5763.0,15.0,4416.0,5.0,1889.0,15.0,11990.0,40.0,15383.0,195.0,62866.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,298082.0,25.0,183562.0,300.0,2444224.0,15.0,-154128.0,320.0,2290096.0,10.0,302169.0,10.0,213162.0,10.0,88928.0,370.0,2910526.0,370.0,795174.0,"$6,001 to $10,000",40 - 44
2010–11,Female,Taxable,06. 45 - 49,"$6,001 to $10,000",360.0,30.0,357942.0,360.0,3131382.0,5.0,8623.0,5.0,376.0,10.0,1611.0,5.0,2021.0,10.0,4872.0,35.0,14525.0,185.0,71214.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,178969.0,15.0,63433.0,305.0,2470450.0,10.0,-184659.0,320.0,2285791.0,5.0,35911.0,5.0,12811.0,5.0,12175.0,360.0,2869603.0,360.0,794776.0,"$6,001 to $10,000",45 - 49
2010–11,Female,Taxable,07. 50 - 54,"$6,001 to $10,000",380.0,25.0,291622.0,380.0,3206249.0,5.0,435.0,5.0,301.0,10.0,2822.0,0.0,0.0,15.0,8786.0,35.0,16732.0,215.0,95217.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,159925.0,15.0,80643.0,340.0,2714867.0,15.0,-115992.0,350.0,2598875.0,5.0,14844.0,5.0,5494.0,5.0,9350.0,380.0,2952281.0,380.0,824162.0,"$6,001 to $10,000",50 - 54
2010–11,Female,Taxable,08. 55 - 59,"$6,001 to $10,000",370.0,20.0,264437.0,370.0,3112577.0,5.0,5661.0,0.0,0.0,5.0,1727.0,5.0,1119.0,10.0,8181.0,25.0,13159.0,210.0,93344.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,157521.0,15.0,126631.0,325.0,2594937.0,10.0,-147857.0,335.0,2447080.0,5.0,10010.0,5.0,20012.0,5.0,-10002.0,370.0,2865681.0,370.0,797825.0,"$6,001 to $10,000",55 - 59
2010–11,Female,Taxable,09. 60 - 64,"$6,001 to $10,000",265.0,10.0,50211.0,265.0,2464372.0,0.0,0.0,5.0,825.0,5.0,190.0,0.0,0.0,5.0,3018.0,15.0,10493.0,160.0,74959.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,220934.0,10.0,192647.0,225.0,1850061.0,5.0,-42910.0,230.0,1807151.0,5.0,10372.0,5.0,7061.0,5.0,3311.0,265.0,2075961.0,265.0,589672.0,"$6,001 to $10,000",60 - 64
2010–11,Female,Taxable,10. 65 - 69,"$6,001 to $10,000",150.0,5.0,10836.0,150.0,1366903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1711.0,5.0,19636.0,95.0,34399.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,188943.0,5.0,23189.0,130.0,1078994.0,5.0,-1507.0,130.0,1077487.0,5.0,23812.0,5.0,7512.0,5.0,15570.0,150.0,1174242.0,150.0,300709.0,"$6,001 to $10,000",65 - 69
2010–11,Female,Taxable,11. 70 - 74,"$6,001 to $10,000",80.0,5.0,10765.0,80.0,744687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,132.0,5.0,5866.0,45.0,23199.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,121008.0,5.0,7147.0,60.0,499636.0,0.0,0.0,60.0,499636.0,5.0,3139.0,5.0,1749.0,5.0,1390.0,80.0,620791.0,80.0,165762.0,"$6,001 to $10,000",70 - 74
2010–11,Female,Taxable,12. 75 and over,"$6,001 to $10,000",90.0,0.0,0.0,90.0,756097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,350.0,60.0,37134.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,39180.0,5.0,23181.0,75.0,607940.0,0.0,0.0,75.0,607940.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,707318.0,90.0,196344.0,"$6,001 to $10,000",75 and over
2010–11,Male,Non Taxable,00. Under 18,"$6,001 to $10,000",21870.0,21060.0,145554944.0,21870.0,176876336.0,340.0,455126.0,445.0,166808.0,10165.0,1812437.0,1055.0,661232.0,5105.0,1668942.0,1600.0,82927.0,650.0,68529.0,0.0,0.0,0.0,0.0,0.0,0.0,12135.0,4948397.0,165.0,257236.0,5.0,34091.0,0.0,0.0,5.0,34091.0,120.0,822180.0,70.0,198751.0,120.0,622429.0,21870.0,171927438.0,0.0,0.0,"$6,001 to $10,000",Under 18
2010–11,Male,Non Taxable,01. 18 - 24,"$6,001 to $10,000",60715.0,55630.0,400778852.0,60715.0,510948825.0,2995.0,5398391.0,2000.0,1206008.0,20115.0,3726655.0,3690.0,4606510.0,11460.0,3946467.0,5410.0,554840.0,4880.0,631826.0,0.0,0.0,0.0,0.0,0.0,0.0,29350.0,20399812.0,325.0,499483.0,55.0,212856.0,195.0,-1818512.0,250.0,-1605656.0,2095.0,32471416.0,1590.0,23361553.0,2105.0,8824396.0,60715.0,490258463.0,0.0,0.0,"$6,001 to $10,000",18 - 24
2010–11,Male,Non Taxable,02. 25 - 29,"$6,001 to $10,000",20685.0,17215.0,136600455.0,20685.0,176842458.0,950.0,1991778.0,725.0,479750.0,4545.0,965280.0,775.0,2415032.0,3245.0,1620530.0,1540.0,409353.0,2645.0,491625.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,8917275.0,145.0,385737.0,90.0,396316.0,475.0,-5058697.0,565.0,-4662381.0,2535.0,63908174.0,2030.0,49649280.0,2560.0,13630282.0,20685.0,166815163.0,0.0,0.0,"$6,001 to $10,000",25 - 29
2010–11,Male,Non Taxable,03. 30 - 34,"$6,001 to $10,000",11830.0,8505.0,72176127.0,11830.0,105295750.0,740.0,1799856.0,420.0,438148.0,2540.0,553880.0,410.0,1148516.0,1995.0,1321085.0,1070.0,298532.0,2260.0,639642.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,7079885.0,165.0,651514.0,180.0,766774.0,585.0,-6244215.0,765.0,-5477441.0,2240.0,77633343.0,1975.0,65431919.0,2270.0,10821746.0,11830.0,95768768.0,0.0,0.0,"$6,001 to $10,000",30 - 34
2010–11,Male,Non Taxable,04. 35 - 39,"$6,001 to $10,000",9585.0,5520.0,49815158.0,9585.0,89128299.0,585.0,1507337.0,300.0,418737.0,1925.0,423246.0,260.0,513400.0,1555.0,1371824.0,970.0,274145.0,2495.0,1063937.0,0.0,0.0,0.0,0.0,0.0,0.0,4770.0,7290853.0,195.0,1293597.0,310.0,1551267.0,665.0,-6992465.0,975.0,-5441198.0,2385.0,102977757.0,2260.0,90140530.0,2415.0,11221593.0,9585.0,77984334.0,0.0,0.0,"$6,001 to $10,000",35 - 39
2010–11,Male,Non Taxable,05. 40 - 44,"$6,001 to $10,000",9590.0,4785.0,43489647.0,9590.0,89206979.0,560.0,1399856.0,235.0,498847.0,1765.0,381640.0,175.0,401771.0,1425.0,1096289.0,1065.0,397684.0,2675.0,1095114.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,7515778.0,270.0,1345374.0,435.0,2274801.0,700.0,-7406642.0,1135.0,-5131841.0,2610.0,121025107.0,2520.0,106083946.0,2640.0,12886983.0,9590.0,77679159.0,0.0,0.0,"$6,001 to $10,000",40 - 44
2010–11,Male,Non Taxable,06. 45 - 49,"$6,001 to $10,000",9540.0,4240.0,40927659.0,9540.0,90683843.0,525.0,1401533.0,210.0,468285.0,1540.0,311070.0,145.0,236086.0,1370.0,982122.0,1100.0,414029.0,2860.0,1146923.0,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,8597768.0,345.0,1816767.0,550.0,2752325.0,845.0,-9933451.0,1395.0,-7181126.0,2685.0,138096918.0,2615.0,122615642.0,2735.0,13794258.0,9540.0,77292274.0,0.0,0.0,"$6,001 to $10,000",45 - 49
2010–11,Male,Non Taxable,07. 50 - 54,"$6,001 to $10,000",9995.0,4115.0,41194558.0,9995.0,96203148.0,470.0,1259785.0,160.0,334217.0,1475.0,291268.0,80.0,99012.0,1285.0,996404.0,1265.0,515026.0,3035.0,1083514.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,10514497.0,440.0,2144529.0,705.0,3771459.0,960.0,-11710335.0,1665.0,-7938876.0,2750.0,150003535.0,2705.0,132905597.0,2785.0,14155522.0,9995.0,80953898.0,0.0,0.0,"$6,001 to $10,000",50 - 54
2010–11,Male,Non Taxable,08. 55 - 59,"$6,001 to $10,000",10205.0,3630.0,33745328.0,10205.0,98030579.0,440.0,1068391.0,150.0,402402.0,1270.0,243762.0,60.0,117201.0,1170.0,834694.0,1495.0,460741.0,3250.0,1144008.0,0.0,0.0,0.0,0.0,0.0,0.0,5315.0,10539821.0,525.0,2212825.0,1000.0,5351982.0,890.0,-9796947.0,1890.0,-4444965.0,2475.0,112807300.0,2440.0,98494035.0,2525.0,12548396.0,10205.0,82623160.0,0.0,0.0,"$6,001 to $10,000",55 - 59
2010–11,Male,Non Taxable,09. 60 - 64,"$6,001 to $10,000",16185.0,5315.0,40918532.0,16185.0,150310104.0,705.0,1574099.0,185.0,302350.0,1575.0,271627.0,40.0,27073.0,1800.0,1139898.0,3405.0,1286240.0,6030.0,2014475.0,0.0,0.0,0.0,0.0,0.0,0.0,9245.0,15796176.0,1210.0,5184533.0,2095.0,11238066.0,965.0,-8731901.0,3060.0,2506165.0,2910.0,103239942.0,2830.0,88518829.0,2980.0,12474027.0,16185.0,130098769.0,0.0,0.0,"$6,001 to $10,000",60 - 64
2010–11,Male,Non Taxable,10. 65 - 69,"$6,001 to $10,000",12745.0,2645.0,15839109.0,12745.0,115759868.0,385.0,927148.0,130.0,193946.0,565.0,96556.0,15.0,18216.0,865.0,587939.0,3230.0,1342836.0,4645.0,1621177.0,0.0,0.0,0.0,0.0,0.0,0.0,7160.0,10552000.0,950.0,2824508.0,1655.0,8259852.0,615.0,-3813346.0,2270.0,4446506.0,1515.0,52653720.0,1485.0,49290761.0,1560.0,2609302.0,12745.0,102951139.0,0.0,0.0,"$6,001 to $10,000",65 - 69
2010–11,Male,Non Taxable,11. 70 - 74,"$6,001 to $10,000",7080.0,875.0,4420239.0,7080.0,64548180.0,110.0,309865.0,30.0,18045.0,140.0,19438.0,10.0,1837.0,275.0,217657.0,2045.0,1198291.0,2740.0,1083323.0,0.0,0.0,0.0,0.0,0.0,0.0,4090.0,5750503.0,620.0,1823441.0,840.0,4127649.0,225.0,-968365.0,1065.0,3159284.0,595.0,51026573.0,585.0,50202393.0,625.0,-28254.0,7080.0,57605372.0,0.0,0.0,"$6,001 to $10,000",70 - 74
2010–11,Male,Non Taxable,12. 75 and over,"$6,001 to $10,000",6405.0,305.0,1601773.0,6405.0,57514674.0,45.0,90314.0,10.0,20155.0,40.0,7006.0,5.0,745.0,115.0,127653.0,1815.0,1423356.0,2580.0,943428.0,0.0,0.0,0.0,0.0,0.0,0.0,3665.0,4156103.0,515.0,946393.0,670.0,3144634.0,120.0,-509060.0,785.0,2635574.0,405.0,26415085.0,425.0,27590166.0,445.0,-2012007.0,6405.0,52219885.0,0.0,0.0,"$6,001 to $10,000",75 and over
2010–11,Male,Taxable,00. Under 18,"$6,001 to $10,000",380.0,170.0,747187.0,380.0,3190998.0,5.0,80.0,5.0,302.0,60.0,8862.0,5.0,52.0,30.0,5868.0,10.0,1133.0,20.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,26875.0,30.0,85727.0,5.0,26814.0,0.0,0.0,5.0,26814.0,5.0,206.0,0.0,0.0,5.0,206.0,380.0,3164123.0,380.0,523097.0,"$6,001 to $10,000",Under 18
2010–11,Male,Taxable,01. 18 - 24,"$6,001 to $10,000",330.0,320.0,2583713.0,330.0,2711933.0,10.0,9438.0,25.0,21468.0,70.0,18917.0,10.0,2373.0,65.0,66017.0,10.0,540.0,10.0,5705.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,124782.0,5.0,134.0,0.0,0.0,5.0,-8853.0,5.0,-8853.0,5.0,29675.0,5.0,16930.0,5.0,12745.0,330.0,2587092.0,330.0,725892.0,"$6,001 to $10,000",18 - 24
2010–11,Male,Taxable,02. 25 - 29,"$6,001 to $10,000",365.0,295.0,2451622.0,365.0,3518411.0,20.0,35713.0,20.0,59206.0,65.0,14406.0,5.0,32267.0,80.0,424359.0,25.0,7944.0,50.0,16373.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,598648.0,10.0,72511.0,30.0,241696.0,10.0,-33977.0,40.0,207719.0,15.0,186181.0,10.0,105073.0,15.0,57842.0,365.0,2899769.0,365.0,797504.0,"$6,001 to $10,000",25 - 29
2010–11,Male,Taxable,03. 30 - 34,"$6,001 to $10,000",295.0,120.0,1107757.0,295.0,2535231.0,5.0,9952.0,5.0,13475.0,20.0,5184.0,5.0,5896.0,35.0,110329.0,30.0,17090.0,85.0,30617.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,206032.0,35.0,220762.0,120.0,891659.0,20.0,-194831.0,140.0,696828.0,20.0,391495.0,15.0,234480.0,20.0,148554.0,295.0,2320319.0,295.0,626730.0,"$6,001 to $10,000",30 - 34
2010–11,Male,Taxable,04. 35 - 39,"$6,001 to $10,000",320.0,60.0,502831.0,320.0,2705796.0,5.0,1498.0,5.0,4450.0,10.0,1861.0,5.0,9243.0,20.0,22210.0,40.0,18863.0,145.0,64378.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,145236.0,20.0,203919.0,210.0,1664040.0,20.0,-119477.0,230.0,1544563.0,10.0,330213.0,10.0,264348.0,10.0,65865.0,320.0,2499467.0,320.0,700224.0,"$6,001 to $10,000",35 - 39
2010–11,Male,Taxable,05. 40 - 44,"$6,001 to $10,000",395.0,55.0,615235.0,395.0,3543618.0,5.0,5118.0,5.0,802.0,15.0,1845.0,0.0,0.0,20.0,19129.0,40.0,16290.0,205.0,94713.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,278255.0,20.0,259180.0,285.0,2258595.0,25.0,-275132.0,310.0,1983463.0,10.0,201312.0,10.0,118549.0,15.0,86248.0,395.0,3068022.0,395.0,843703.0,"$6,001 to $10,000",40 - 44
2010–11,Male,Taxable,06. 45 - 49,"$6,001 to $10,000",430.0,40.0,384874.0,430.0,3995563.0,5.0,562.0,5.0,1353.0,10.0,1588.0,0.0,0.0,20.0,36171.0,35.0,11100.0,230.0,104061.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,267833.0,25.0,239275.0,340.0,2776992.0,20.0,-174745.0,360.0,2602247.0,10.0,240770.0,10.0,178795.0,15.0,51077.0,430.0,3365018.0,430.0,922250.0,"$6,001 to $10,000",45 - 49
2010–11,Male,Taxable,07. 50 - 54,"$6,001 to $10,000",430.0,35.0,400680.0,430.0,4220141.0,0.0,0.0,5.0,1688.0,10.0,3284.0,0.0,0.0,5.0,17878.0,40.0,28823.0,230.0,130308.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,442120.0,15.0,358066.0,345.0,3003123.0,15.0,-310867.0,360.0,2692256.0,10.0,150695.0,10.0,86942.0,10.0,63753.0,430.0,3395528.0,430.0,947152.0,"$6,001 to $10,000",50 - 54
2010–11,Male,Taxable,08. 55 - 59,"$6,001 to $10,000",395.0,30.0,251373.0,395.0,3671413.0,5.0,77.0,5.0,4125.0,10.0,1550.0,0.0,0.0,15.0,14451.0,40.0,21060.0,210.0,122300.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,349641.0,15.0,302959.0,330.0,2802524.0,10.0,-82371.0,340.0,2720153.0,5.0,59944.0,5.0,22851.0,5.0,37093.0,395.0,3107964.0,395.0,853979.0,"$6,001 to $10,000",55 - 59
2010–11,Male,Taxable,09. 60 - 64,"$6,001 to $10,000",360.0,20.0,222755.0,360.0,3296882.0,5.0,178.0,5.0,5988.0,5.0,1447.0,0.0,0.0,10.0,29235.0,25.0,24458.0,190.0,103373.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,343139.0,15.0,142767.0,290.0,2442907.0,10.0,-54819.0,300.0,2388088.0,10.0,205564.0,10.0,148166.0,15.0,57019.0,360.0,2814460.0,360.0,776438.0,"$6,001 to $10,000",60 - 64
